"env_step","pdqn_SpaceInvaders-MinAtar - _step","pdqn_SpaceInvaders-MinAtar - _step__MIN","pdqn_SpaceInvaders-MinAtar - _step__MAX","pdqn_SpaceInvaders-MinAtar - model_loss","pdqn_SpaceInvaders-MinAtar - model_loss__MIN","pdqn_SpaceInvaders-MinAtar - model_loss__MAX"
"1449984","354","354","354","0.15035693496465682","0.14423273503780365","0.1580331176519394"
"1454080","355","355","355","0.15009307116270065","0.14060886204242706","0.15853451192378998"
"1458176","356","356","356","0.15139000564813615","0.14237183332443237","0.1558462679386139"
"1462272","357","357","357","0.14955703914165497","0.13781021535396576","0.15598252415657043"
"1466368","358","358","358","0.14666271805763245","0.1339387595653534","0.15094801783561707"
"1470464","359","359","359","0.1496126651763916","0.14695009589195251","0.1534023880958557"
"1474560","360","360","360","0.14545636624097824","0.13611002266407013","0.15196563303470612"
"1478656","361","361","361","0.14572905004024506","0.13346068561077118","0.15137001872062683"
"1482752","362","362","362","0.1457856312394142","0.13640688359737396","0.15044400095939636"
"1486848","363","363","363","0.14795898348093034","0.14157818257808685","0.15419462323188782"
"1490944","364","364","364","0.1459243580698967","0.14077924191951752","0.15271173417568207"
"1495040","365","365","365","0.14652219861745835","0.13534609973430634","0.15280930697917938"
"1499136","366","366","366","0.14475648403167723","0.1369638890028","0.15096800029277802"
"1503232","367","367","367","0.14644891619682313","0.13842223584651947","0.15267059206962585"
"1507328","368","368","368","0.14755130410194398","0.1373104453086853","0.15328729152679443"
"1511424","369","369","369","0.1433000460267067","0.13507315516471863","0.15090973675251007"
"1515520","370","370","370","0.14492432475090028","0.1323489397764206","0.1527351438999176"
"1519616","371","371","371","0.14901593178510666","0.1436067670583725","0.15312299132347107"
"1523712","372","372","372","0.14246249496936797","0.12517592310905457","0.15252956748008728"
"1527808","373","373","373","0.14604141414165497","0.14041748642921448","0.15569154918193817"
"1531904","374","374","374","0.1458909258246422","0.14032481610774994","0.15231165289878845"
"1536000","375","375","375","0.14671784043312072","0.13678215444087982","0.1565352827310562"
"1540096","376","376","376","0.14673226177692414","0.14179770648479462","0.1538158655166626"
"1544192","377","377","377","0.1471557319164276","0.13666249811649323","0.15619559586048126"
"1548288","378","378","378","0.1446815937757492","0.13945694267749786","0.1538337618112564"
"1552384","379","379","379","0.145681893825531","0.14008134603500366","0.1498875468969345"
"1556480","380","380","380","0.1440114676952362","0.13708169758319855","0.15188050270080566"
"1560576","381","381","381","0.1444907695055008","0.1396859884262085","0.14855438470840454"
"1564672","382","382","382","0.14500565081834793","0.1376187652349472","0.1500074565410614"
"1568768","383","383","383","0.1448581725358963","0.13167938590049744","0.149518683552742"
"1572864","384","384","384","0.14441635757684707","0.13728517293930054","0.1525062620639801"
"1576960","385","385","385","0.14334895461797714","0.13258880376815796","0.1491830199956894"
"1581056","386","386","386","0.1447252795100212","0.14017081260681152","0.1506592184305191"
"1585152","387","387","387","0.14498152136802672","0.1380874514579773","0.15270733833312988"
"1589248","388","388","388","0.1453583538532257","0.13778221607208252","0.15481173992156982"
"1593344","389","389","389","0.14212070256471634","0.12675821781158447","0.15217341482639313"
"1597440","390","390","390","0.14484100490808488","0.13774627447128296","0.15347766876220703"
"1601536","391","391","391","0.14236558675765992","0.13653825223445892","0.14773963391780853"
"1605632","392","392","392","0.14194158911705018","0.13490067422389984","0.14915382862091064"
"1609728","393","393","393","0.14308124929666519","0.1277862787246704","0.15225979685783386"
"1613824","394","394","394","0.14397471994161606","0.13966016471385956","0.14882858097553253"
"1617920","395","395","395","0.14188744723796845","0.13847921788692474","0.1464853733778"
"1622016","396","396","396","0.14041303247213363","0.13191945850849152","0.14786487817764282"
"1626112","397","397","397","0.14364753067493438","0.13796691596508026","0.14668256044387817"
"1630208","398","398","398","0.1415984034538269","0.13071677088737488","0.15142254531383514"
"1634304","399","399","399","0.14461685270071029","0.13683222234249115","0.15020662546157837"
"1638400","400","400","400","0.1424888089299202","0.13376779854297638","0.15038900077342987"
"1642496","401","401","401","0.1426026150584221","0.12765252590179443","0.15056903660297394"
"1646592","402","402","402","0.1415311336517334","0.13550612330436707","0.1486395001411438"
"1650688","403","403","403","0.14221241921186448","0.1286764293909073","0.14850929379463196"
"1654784","404","404","404","0.1414615586400032","0.13571877777576447","0.1474231630563736"
"1658880","405","405","405","0.14066999703645705","0.1355377435684204","0.1507577896118164"
"1662976","406","406","406","0.1412088856101036","0.13470898568630219","0.14798156917095184"
"1667072","407","407","407","0.14356512278318406","0.13230280578136444","0.1538771390914917"
"1671168","408","408","408","0.1421501249074936","0.13154833018779755","0.1485392302274704"
"1675264","409","409","409","0.14264033734798431","0.1275746077299118","0.14901643991470337"
"1679360","410","410","410","0.13806117177009583","0.12852799892425537","0.1462506353855133"
"1683456","411","411","411","0.13897983431816102","0.13090048730373383","0.14847338199615479"
"1687552","412","412","412","0.140493543446064","0.13241413235664368","0.14809457957744598"
"1691648","413","413","413","0.14063664376735688","0.13275733590126038","0.1485545039176941"
"1695744","414","414","414","0.14101639837026597","0.1354924440383911","0.14756673574447632"
"1699840","415","415","415","0.14347250759601593","0.13688527047634125","0.14739564061164856"
"1703936","416","416","416","0.13787081241607665","0.12706568837165833","0.14902661740779877"
"1708032","417","417","417","0.14064147621393203","0.13536883890628815","0.1504460573196411"
"1712128","418","418","418","0.13812969624996185","0.11229570209980011","0.14532384276390076"
"1716224","419","419","419","0.1424347996711731","0.13541637361049652","0.15047797560691833"
"1720320","420","420","420","0.14021456390619277","0.13697899878025055","0.14301659166812897"
"1724416","421","421","421","0.14121289998292924","0.13189437985420227","0.14917603135108948"
"1728512","422","422","422","0.14040814489126205","0.1313095986843109","0.14729730784893036"
"1732608","423","423","423","0.1394694983959198","0.13168776035308838","0.1467050015926361"
"1736704","424","424","424","0.14083481281995774","0.1349065899848938","0.1484408974647522"
"1740800","425","425","425","0.14100885391235352","0.13291597366333008","0.14737077057361603"
"1744896","426","426","426","0.13805416226387024","0.12985403835773468","0.1402643322944641"
"1748992","427","427","427","0.13844974488019943","0.12968367338180542","0.14387989044189453"
"1753088","428","428","428","0.13795041739940644","0.13140834867954254","0.1418841928243637"
"1757184","429","429","429","0.1362536296248436","0.12569458782672882","0.14647448062896729"
"1761280","430","430","430","0.13727634847164155","0.12403953075408936","0.14253762364387512"
"1765376","431","431","431","0.1385698586702347","0.1270659863948822","0.14581707119941711"
"1769472","432","432","432","0.13931668251752855","0.13392071425914764","0.14413714408874512"
"1773568","433","433","433","0.13709015995264054","0.13373099267482758","0.1405351758003235"
"1777664","434","434","434","0.13528448343276978","0.12844190001487732","0.1395939439535141"
"1781760","435","435","435","0.1371278077363968","0.12862688302993774","0.14132510125637054"
"1785856","436","436","436","0.13771384656429292","0.12501944601535797","0.14427827298641205"
"1789952","437","437","437","0.13728931546211243","0.13151249289512634","0.14334456622600555"
"1794048","438","438","438","0.13836761116981505","0.12733721733093262","0.14551323652267456"
"1798144","439","439","439","0.13869589269161225","0.13288937509059906","0.14459307491779327"
"1802240","440","440","440","0.13917403519153596","0.13253115117549896","0.1458912193775177"
"1806336","441","441","441","0.13460765033960342","0.1193532943725586","0.1448313593864441"
"1810432","442","442","442","0.1382785513997078","0.13163115084171295","0.14641740918159485"
"1814528","443","443","443","0.13924190849065782","0.13458125293254852","0.14329153299331665"
"1818624","444","444","444","0.13701321929693222","0.12785500288009644","0.14448182284832"
"1822720","445","445","445","0.13667738661170006","0.12112654000520706","0.14730222523212433"
"1826816","446","446","446","0.13761452287435533","0.1347953975200653","0.14301224052906036"
"1830912","447","447","447","0.1376981258392334","0.13373395800590515","0.1444782018661499"
"1835008","448","448","448","0.13609696179628372","0.12946805357933044","0.14203496277332306"
"1839104","449","449","449","0.1358053520321846","0.12807202339172363","0.14201222360134125"
"1843200","450","450","450","0.13444049805402755","0.13108393549919128","0.14061154425144196"
"1847296","451","451","451","0.1344368651509285","0.12778909504413605","0.13881050050258636"
"1851392","452","452","452","0.1343610018491745","0.12491704523563385","0.1399592012166977"
"1855488","453","453","453","0.13363134860992432","0.12247335910797119","0.1391548067331314"
"1859584","454","454","454","0.13602068722248079","0.13010042905807495","0.1411236971616745"
"1863680","455","455","455","0.13362769708037375","0.11850466579198837","0.1416597217321396"
"1867776","456","456","456","0.13757260292768478","0.13342499732971191","0.1430252641439438"
"1871872","457","457","457","0.13714762777090073","0.12624941766262054","0.14896813035011292"
"1875968","458","458","458","0.1355918750166893","0.1277291625738144","0.14092817902565002"
"1880064","459","459","459","0.13373054563999176","0.1275009661912918","0.14084883034229279"
"1884160","460","460","460","0.13425897657871247","0.11962603777647018","0.14238221943378448"
"1888256","461","461","461","0.13195444494485856","0.12757910788059235","0.13522182404994965"
"1892352","462","462","462","0.13374665677547454","0.12941120564937592","0.13845156133174896"
"1896448","463","463","463","0.13710449188947677","0.12854644656181335","0.1445520520210266"
"1900544","464","464","464","0.13486681282520294","0.12637104094028473","0.144363135099411"
"1904640","465","465","465","0.13479913473129274","0.1260671764612198","0.1452103853225708"
"1908736","466","466","466","0.13419197946786882","0.12306705117225647","0.14007586240768433"
"1912832","467","467","467","0.1330844961106777","0.11742351204156876","0.1390679031610489"
"1916928","468","468","468","0.13507632315158843","0.12751814723014832","0.1406472623348236"
"1921024","469","469","469","0.13613768815994262","0.12881532311439514","0.1423080712556839"
"1925120","470","470","470","0.1311553493142128","0.12212863564491272","0.13864746689796448"
"1929216","471","471","471","0.13433850407600403","0.12583959102630615","0.1423133909702301"
"1933312","472","472","472","0.13333771228790284","0.11677052080631256","0.14278320968151093"
"1937408","473","473","473","0.1324724957346916","0.12156243622303009","0.13981586694717407"
"1941504","474","474","474","0.13196055516600608","0.12499832361936569","0.13803167641162872"
"1945600","475","475","475","0.13291036784648896","0.1267009675502777","0.14126449823379517"
"1949696","476","476","476","0.1318682461977005","0.1194644570350647","0.13830043375492096"
"1953792","477","477","477","0.13091378062963485","0.12561483681201935","0.14139631390571594"
"1957888","478","478","478","0.13209401741623877","0.12474124878644943","0.1374243050813675"
"1961984","479","479","479","0.13070855140686036","0.126829132437706","0.13745050132274628"
"1966080","480","480","480","0.1315432533621788","0.12151864171028137","0.14030420780181885"
"1970176","481","481","481","0.13668667227029802","0.12682095170021057","0.14909344911575317"
"1974272","482","482","482","0.13293480277061462","0.12606178224086761","0.1416827291250229"
"1978368","483","483","483","0.13111070916056633","0.12164999544620514","0.13863840699195862"
"1982464","484","484","484","0.13350159227848052","0.11795607209205627","0.14482277631759644"
"1986560","485","485","485","0.1296690471470356","0.12195603549480438","0.1369502991437912"
"1990656","486","486","486","0.1323767736554146","0.12692216038703918","0.13636304438114166"
"1994752","487","487","487","0.13227834105491637","0.1278490275144577","0.14332258701324463"
"1998848","488","488","488","0.12989435493946075","0.1219535619020462","0.14037823677062988"
"2002944","489","489","489","0.13251181840896606","0.12677092850208282","0.13986872136592865"
